price,rating,Dual_Sim,4G,5G,Vo5G,NFC,IR_Blaster,Processor_Brand,Processor_Series,Core_Count,Clock_Speed_GHz,Performance_Tier,RAM Size GB,Storage Size GB,RAM Tier,battery_capacity,fast_charging_power,Screen_Size,Resolution_Width,Resolution_Height,Refresh_Rate,Notch_Type,primary_rear_camera_mp,num_rear_cameras,primary_front_camera_mp,num_front_cameras,memory_card_support,memory_card_size,os_name,os_version,brand,NFC_encoded,memory_card_support_encoded,5G_encoded,os_version_major,os_version_minor,os_version_patch,RAM Tier_encoded
non-expensive,71.0,yes,yes,no,no,no,no,helio,88.0,8.0,2.4,unknown,4.0,64.0,mid-range,5000.0,0,6.78,1080.0,2480.0,90.0,punch hole,50.0,2.0,8.0,1.0,yes,256.0,android,11,infinix,0,1,0,11,0,0,2.0
expensive,89.0,yes,yes,yes,no,yes,no,other,2.0,8.0,2.8,unknown,12.0,128.0,flagship,5003.0,30,6.71,1440.0,3120.0,120.0,punch hole,50.0,3.0,1.0,1.0,yes,1024.0,android,12,google,1,1,1,12,0,0,4.0
non-expensive,82.0,yes,yes,no,no,no,no,snapdragon,680.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,25,6.6,1080.0,2408.0,60.0,water drop notch,50.0,1.0,8.0,1.0,yes,1024.0,android,12,samsung,0,1,0,12,0,0,3.0
non-expensive,84.0,yes,yes,no,no,no,no,snapdragon,680.0,8.0,2.4,mid-range,8.0,128.0,high-end,5000.0,33,6.4,1080.0,2400.0,90.0,punch hole,108.0,3.0,16.0,1.0,yes,256.0,android,12,realme,0,1,0,12,0,0,3.0
expensive,85.0,yes,yes,yes,no,yes,yes,snapdragon,1215.9783989834816,8.0,3.2,flagship,8.0,128.0,high-end,5000.0,120,6.67,1440.0,3200.0,120.0,punch hole,54.0,3.0,16.0,1.0,yes,1024.0,android,12,xiaomi,1,1,1,12,0,0,3.0
non-expensive,80.0,yes,yes,no,no,no,no,unisoc,2122.5,4.0,1.4,unknown,2.0,32.0,budget,3750.0,0,5.0,854.0,480.0,60.0,no notch,2.0,1.0,3.0,1.0,yes,1024.0,android,12,itel,0,1,0,12,0,0,1.0
non-expensive,77.0,yes,yes,no,no,no,no,helio,88.0,8.0,2.4,unknown,6.0,128.0,mid-range,5750.0,33,6.9,1080.0,2460.0,90.0,punch hole,50.0,3.0,8.0,1.0,yes,256.0,android,11,tecno,0,1,0,11,0,0,2.0
non-expensive,79.0,yes,yes,yes,no,no,yes,dimensity,1080.0,8.0,2.6,unknown,6.0,128.0,mid-range,5000.0,67,6.67,1080.0,2400.0,120.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,12,xiaomi,0,1,1,12,0,0,2.0
non-expensive,62.25,yes,yes,no,no,no,no,helio,22.0,4.0,2.4,unknown,3.0,32.0,budget,5000.0,10,6.56,720.0,1600.0,60.0,water drop notch,13.0,1.0,5.0,1.0,yes,256.0,android,12,tecno,0,1,0,12,0,0,1.0
expensive,88.0,yes,yes,yes,no,yes,no,exynos,2100.0,8.0,2.9,unknown,8.0,256.0,high-end,4500.0,25,6.4,1080.0,2340.0,120.0,punch hole,12.0,3.0,32.0,1.0,no,1024.0,android,11,samsung,1,0,1,11,0,0,3.0
non-expensive,76.0,yes,yes,yes,no,no,yes,dimensity,700.0,8.0,2.2,unknown,4.0,128.0,mid-range,5000.0,18,6.5,1080.0,2400.0,90.0,punch hole,48.0,3.0,8.0,1.0,yes,512.0,android,11,xiaomi,0,1,1,11,0,0,2.0
expensive,89.0,no,yes,yes,no,yes,no,snapdragon,865.0,8.0,2.84,unknown,12.0,256.0,flagship,5000.0,18,6.7,1080.0,2340.0,90.0,punch hole,108.0,3.0,25.0,1.0,yes,1024.0,android,12,motorola edge,1,1,1,12,0,0,4.0
non-expensive,85.0,yes,yes,yes,no,yes,no,snapdragon,778.0,8.0,2.5,high-end,8.0,128.0,high-end,4020.0,33,6.5,1080.0,2400.0,144.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,motorola edge,1,1,1,12,0,0,3.0
expensive,84.0,yes,yes,yes,no,yes,no,snapdragon,888.0,8.0,2.84,unknown,8.0,128.0,high-end,4000.0,66,6.62,1080.0,2400.0,120.0,punch hole,48.0,3.0,16.0,1.0,yes,1024.0,android,12,iqoo,1,1,1,12,0,0,3.0
non-expensive,82.0,yes,yes,yes,no,yes,no,snapdragon,750.0,8.0,2.2,unknown,6.0,128.0,mid-range,5000.0,20,6.67,1080.0,2400.0,60.0,punch hole,48.0,3.0,16.0,1.0,yes,1024.0,android,10,motorola,1,1,1,10,0,0,2.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,flagship,8.0,256.0,high-end,5000.0,80,6.7,1440.0,3216.0,120.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,3.0
non-expensive,83.0,yes,yes,yes,no,yes,yes,dimensity,2122.5,8.0,3.1,unknown,8.0,128.0,high-end,5500.0,67,6.67,1440.0,3200.0,120.0,punch hole,48.0,3.0,20.0,1.0,yes,1024.0,android,12,xiaomi,1,1,1,12,0,0,3.0
non-expensive,75.0,yes,yes,no,no,yes,no,exynos,850.0,8.0,2.4,unknown,4.0,128.0,mid-range,5750.0,15,6.6,2408.0,1080.0,60.0,water drop notch,50.0,3.0,8.0,1.0,yes,1024.0,android,12,samsung,1,1,0,12,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,other,215.0,4.0,1.3,unknown,3.0,32.0,budget,3750.0,0,5.5,720.0,1440.0,60.0,no notch,13.0,1.0,8.0,1.0,yes,1024.0,pragati os,12,jio,0,1,0,12,0,0,1.0
non-expensive,76.0,yes,yes,no,no,no,no,exynos,2122.5,8.0,2.3,unknown,4.0,64.0,mid-range,5750.0,15,6.4,1080.0,2340.0,60.0,water drop notch,48.0,3.0,20.0,1.0,yes,512.0,android,11,samsung,0,1,0,11,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,yes,helio,95.0,8.0,2.05,unknown,6.0,64.0,mid-range,5000.0,33,6.43,1080.0,2400.0,60.0,punch hole,64.0,1.0,13.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
expensive,85.0,yes,yes,yes,no,yes,no,snapdragon,765.0,8.0,2.4,unknown,6.0,128.0,mid-range,4300.0,25,6.8,1080.0,2460.0,60.0,water drop notch,48.0,3.0,16.0,1.0,yes,1024.0,android,10,lg,1,1,1,10,0,0,2.0
expensive,80.0,yes,yes,yes,no,yes,no,bionic,14.0,6.0,3.1,unknown,6.0,256.0,mid-range,5000.0,0,6.58,1080.0,2400.0,90.0,unknown,50.0,0.0,16.0,0.0,yes,1024.0,android,12,apple,1,1,1,12,0,0,2.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,flagship,12.0,512.0,flagship,4600.0,66,8.03,1916.0,2160.0,120.0,no notch,50.0,0.0,16.0,0.0,yes,1024.0,android,12,vivo,1,1,1,12,0,0,4.0
expensive,86.0,yes,yes,yes,no,yes,no,snapdragon,8.0,8.0,3.2,flagship,8.0,128.0,high-end,4300.0,30,5.9,1080.0,2400.0,120.0,punch hole,50.0,2.0,12.0,1.0,yes,1024.0,android,12,asus,1,1,1,12,0,0,3.0
non-expensive,80.0,yes,no,no,no,no,no,other,1215.9783989834816,8.0,2.4,unknown,6.0,128.0,unknown,3750.0,0,2.0,128.0,160.0,60.0,no notch,50.0,0.0,16.0,0.0,yes,16.0,android,12,samsung,0,1,0,12,0,0,0.0
non-expensive,75.0,yes,yes,no,no,no,no,helio,80.0,8.0,2.4,unknown,4.0,64.0,mid-range,5750.0,15,6.4,1080.0,2400.0,90.0,water drop notch,64.0,1.0,20.0,1.0,yes,1024.0,android,11,samsung,0,1,0,11,0,0,2.0
expensive,88.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,3.2,flagship,12.0,256.0,flagship,4700.0,80,6.73,1080.0,2412.0,120.0,punch hole,64.0,1.0,32.0,1.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,4.0
non-expensive,85.0,yes,yes,yes,no,yes,no,dimensity,930.0,8.0,2.2,unknown,8.0,256.0,high-end,5000.0,30,6.5,1080.0,2400.0,120.0,punch hole,50.0,2.0,16.0,1.0,yes,1024.0,android,13,motorola,1,1,1,13,0,0,3.0
expensive,80.0,yes,yes,no,no,yes,yes,kirin,2122.5,8.0,3.13,unknown,8.0,128.0,high-end,4400.0,66,6.76,1344.0,2772.0,90.0,punch hole,50.0,3.0,13.0,1.0,yes,256.0,android,12,huawei,1,1,0,12,0,0,3.0
non-expensive,79.0,yes,yes,yes,no,no,no,dimensity,700.0,8.0,2.2,unknown,6.0,128.0,mid-range,5000.0,67,6.67,1080.0,2400.0,120.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,12,poco,0,1,1,12,0,0,2.0
expensive,89.0,yes,yes,yes,no,yes,yes,exynos,2122.5,8.0,2.7,unknown,12.0,256.0,flagship,4300.0,0,6.8,1440.0,3040.0,60.0,punch hole,12.0,1.0,10.0,1.0,yes,512.0,android,9.0,samsung,1,1,1,9,0,0,4.0
expensive,81.0,yes,yes,no,no,yes,no,exynos,2122.5,8.0,2.7,unknown,8.0,128.0,high-end,4100.0,15,6.4,1440.0,3040.0,60.0,punch hole,16.0,3.0,10.0,2.0,yes,512.0,android,9.0,samsung,1,1,0,9,0,0,3.0
non-expensive,80.0,yes,yes,yes,no,no,no,snapdragon,778.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,30,6.6,1080.0,2412.0,144.0,punch hole,48.0,3.0,16.0,1.0,yes,1024.0,android,11,realme,0,1,1,11,0,0,2.0
non-expensive,79.0,yes,yes,yes,no,no,yes,dimensity,700.0,8.0,2.2,unknown,6.0,128.0,mid-range,5000.0,18,6.5,1080.0,2400.0,90.0,punch hole,48.0,3.0,8.0,1.0,yes,1024.0,android,11,xiaomi,0,1,1,11,0,0,2.0
expensive,87.0,yes,yes,yes,no,yes,no,exynos,1280.0,8.0,2.4,mid-range,6.0,128.0,mid-range,5000.0,25,6.5,1080.0,2400.0,120.0,punch hole,64.0,1.0,32.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,2.0
expensive,89.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,3.2,flagship,8.0,128.0,high-end,4800.0,125,6.7,1080.0,2460.0,165.0,punch hole,50.0,3.0,60.0,1.0,yes,1024.0,android,12,motorola edge,1,1,1,12,0,0,3.0
non-expensive,83.0,yes,yes,no,no,no,no,snapdragon,720.0,8.0,2.3,unknown,6.0,128.0,mid-range,4500.0,25,6.5,1080.0,2400.0,90.0,punch hole,64.0,1.0,32.0,1.0,yes,1024.0,android,11,samsung,0,1,0,11,0,0,2.0
non-expensive,80.0,yes,yes,yes,no,no,no,dimensity,700.0,8.0,2.2,unknown,8.0,128.0,high-end,5000.0,18,6.5,1080.0,2400.0,90.0,punch hole,48.0,3.0,16.0,1.0,yes,1024.0,android,11,realme,0,1,1,11,0,0,3.0
non-expensive,82.0,yes,yes,yes,no,no,no,dimensity,800.0,8.0,2.4,unknown,8.0,128.0,high-end,4310.0,50,6.43,1080.0,2400.0,60.0,punch hole,48.0,1.0,16.0,1.0,yes,256.0,android,11,oppo,0,1,1,11,0,0,3.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,22.0,4.0,2.4,unknown,2.0,32.0,budget,5000.0,10,6.52,720.0,1600.0,60.0,water drop notch,8.0,1.0,5.0,1.0,yes,512.0,android,12,xiaomi,0,1,0,12,0,0,1.0
non-expensive,87.0,yes,yes,yes,no,yes,no,snapdragon,865.0,8.0,2.84,flagship,12.0,256.0,flagship,4200.0,65,6.44,1080.0,2400.0,90.0,dual punch hole,64.0,1.0,32.0,2.0,no,1024.0,android,10,realme,1,0,1,10,0,0,4.0
non-expensive,69.0,yes,yes,yes,no,no,yes,dimensity,700.0,8.0,2.2,unknown,4.0,128.0,mid-range,5000.0,18,6.58,1080.0,2408.0,90.0,punch hole,50.0,2.0,5.0,1.0,no,1024.0,android,11,xiaomi,0,0,1,11,0,0,2.0
non-expensive,73.0,no,yes,no,no,yes,no,helio,35.0,8.0,2.3,unknown,4.0,64.0,mid-range,4000.0,0,6.2,720.0,1680.0,60.0,no notch,13.0,3.0,8.0,1.0,yes,512.0,android,12,sony,1,1,0,12,0,0,2.0
non-expensive,81.0,yes,yes,yes,no,no,yes,dimensity,920.0,8.0,2.5,unknown,6.0,128.0,mid-range,5160.0,67,6.67,2400.0,1080.0,120.0,punch hole,108.0,3.0,16.0,1.0,yes,1024.0,android,11,xiaomi,0,1,1,11,0,0,2.0
non-expensive,84.0,yes,yes,yes,no,no,no,snapdragon,695.0,8.0,2.2,unknown,8.0,128.0,high-end,5000.0,0,6.55,1080.0,2400.0,120.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,12,motorola,0,1,1,12,0,0,3.0
non-expensive,75.0,yes,yes,yes,no,yes,no,dimensity,810.0,8.0,2.4,unknown,4.0,64.0,mid-range,5000.0,33,6.56,720.0,1612.0,90.0,water drop notch,48.0,2.0,16.0,1.0,yes,1024.0,android,12,oneplus,1,1,1,12,0,0,2.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,778.0,8.0,2.4,high-end,8.0,128.0,high-end,5000.0,25,6.7,1080.0,2400.0,120.0,punch hole,108.0,1.0,32.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,3.0
non-expensive,74.0,yes,yes,no,no,no,no,helio,88.0,8.0,2.4,unknown,4.0,64.0,mid-range,5000.0,33,6.7,2400.0,1080.0,60.0,punch hole,50.0,2.0,16.0,1.0,yes,512.0,android,11,infinix,0,1,0,11,0,0,2.0
expensive,89.0,yes,yes,yes,yes,yes,no,snapdragon,8.0,8.0,3.2,flagship,8.0,128.0,high-end,5000.0,68,6.6,1080.0,2400.0,144.0,no notch,50.0,3.0,32.0,2.0,yes,1024.0,android,12,motorola,1,1,1,12,0,0,3.0
non-expensive,82.0,yes,yes,yes,no,yes,no,snapdragon,870.0,8.0,3.2,flagship,6.0,128.0,mid-range,4200.0,55,6.9,1080.0,2460.0,120.0,no notch,50.0,1.0,16.0,1.0,yes,1024.0,android,12,zte,1,1,1,12,0,0,2.0
expensive,86.0,yes,yes,yes,no,yes,yes,dimensity,1300.0,8.0,2.4,unknown,8.0,128.0,high-end,4500.0,150,6.67,1080.0,2412.0,120.0,punch hole,64.0,3.0,20.0,1.0,no,1024.0,android,12,poco,1,0,1,12,0,0,3.0
non-expensive,67.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,3.0,64.0,budget,5000.0,0,6.51,720.0,1600.0,60.0,water drop notch,13.0,2.0,8.0,1.0,yes,1024.0,android,12,vivo,0,1,0,12,0,0,1.0
non-expensive,84.0,yes,yes,yes,no,no,no,dimensity,810.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,30,6.78,1080.0,2460.0,90.0,punch hole,64.0,1.0,16.0,1.0,yes,1024.0,android,11,lava,0,1,1,11,0,0,3.0
non-expensive,77.0,yes,yes,yes,no,no,yes,dimensity,700.0,8.0,2.2,unknown,4.0,128.0,mid-range,5000.0,18,6.43,1080.0,2340.0,90.0,punch hole,48.0,1.0,13.0,1.0,yes,1024.0,android,10,xiaomi,0,1,1,10,0,0,2.0
non-expensive,85.0,yes,yes,yes,no,no,no,dimensity,800.0,8.0,2.4,unknown,8.0,128.0,high-end,4000.0,33,6.44,1080.0,2400.0,90.0,water drop notch,64.0,3.0,44.0,1.0,yes,1024.0,android,11,vivo,0,1,1,11,0,0,3.0
non-expensive,67.0,yes,yes,no,no,no,no,unisoc,612.0,8.0,1.8,budget,4.0,64.0,mid-range,5000.0,0,6.5,720.0,1600.0,60.0,water drop notch,50.0,2.0,5.0,1.0,yes,1024.0,android,12,realme,0,1,0,12,0,0,2.0
non-expensive,79.0,yes,yes,yes,no,yes,no,dimensity,700.0,8.0,2.2,unknown,8.0,128.0,high-end,5000.0,33,6.56,720.0,1612.0,90.0,water drop notch,50.0,2.0,8.0,1.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,3.0
non-expensive,80.0,yes,yes,no,no,no,yes,snapdragon,720.0,8.0,2.3,high-end,6.0,128.0,mid-range,5020.0,18,6.67,1080.0,2400.0,60.0,punch hole,48.0,1.0,16.0,1.0,yes,512.0,android,10.0,xiaomi,0,1,0,10,0,0,2.0
expensive,87.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,unknown,12.0,256.0,flagship,5600.0,68,6.92,1080.0,2460.0,144.0,no notch,64.0,2.0,16.0,1.0,yes,1024.0,android,12,lenovo,1,1,1,12,0,0,4.0
non-expensive,85.0,yes,yes,yes,no,no,no,dimensity,1080.0,8.0,2.6,unknown,8.0,256.0,high-end,5000.0,67,6.7,1080.0,2412.0,120.0,punch hole,108.0,3.0,16.0,1.0,no,1024.0,android,13,realme,0,0,1,13,0,0,3.0
non-expensive,87.0,yes,yes,yes,no,yes,no,dimensity,800.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,30,6.67,1080.0,2400.0,90.0,punch hole,108.0,3.0,32.0,1.0,yes,1024.0,android,11,motorola edge,1,1,1,11,0,0,2.0
non-expensive,79.0,yes,yes,no,no,no,no,helio,99.0,8.0,2.2,mid-range,8.0,128.0,high-end,5000.0,33,6.4,1080.0,2400.0,90.0,punch hole,50.0,2.0,16.0,1.0,yes,1024.0,android,12,realme,0,1,0,12,0,0,3.0
non-expensive,83.0,yes,yes,yes,no,yes,no,dimensity,900.0,8.0,2.4,mid-range,8.0,128.0,high-end,4300.0,65,6.43,1080.0,2400.0,90.0,punch hole,64.0,3.0,32.0,1.0,no,1024.0,android,11,oppo,1,0,1,11,0,0,3.0
non-expensive,76.0,yes,yes,yes,no,no,no,snapdragon,1215.9783989834816,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,45,6.67,1080.0,2412.0,120.0,water drop notch,64.0,3.0,16.0,1.0,yes,1024.0,android,13,iqoo,0,1,1,13,0,0,3.0
expensive,87.0,yes,yes,yes,no,no,no,dimensity,1200.0,8.0,2.4,unknown,12.0,256.0,flagship,4300.0,44,6.56,1080.0,2376.0,90.0,small notch,108.0,3.0,50.0,2.0,no,1024.0,android,12,vivo,0,0,1,12,0,0,4.0
non-expensive,78.0,no,yes,yes,no,yes,no,snapdragon,690.0,8.0,2.4,unknown,6.0,64.0,mid-range,4500.0,30,6.0,1080.0,2520.0,60.0,no notch,12.0,3.0,8.0,1.0,yes,1024.0,android,11,sony,1,1,1,11,0,0,2.0
non-expensive,82.0,yes,yes,no,no,no,no,snapdragon,665.0,8.0,2.4,unknown,8.0,128.0,high-end,4100.0,33,6.44,1080.0,2400.0,60.0,water drop notch,48.0,3.0,32.0,1.0,yes,1024.0,android,10.0,vivo,0,1,0,10,0,0,3.0
expensive,78.0,no,yes,yes,no,yes,no,snapdragon,765.0,8.0,2.4,high-end,6.0,128.0,mid-range,4620.0,18,6.34,1080.0,2400.0,60.0,punch hole,16.0,2.0,8.0,1.0,yes,1024.0,android,12,google,1,1,1,12,0,0,2.0
non-expensive,72.0,yes,yes,no,no,no,no,exynos,850.0,8.0,2.4,unknown,4.0,128.0,mid-range,5000.0,15,6.5,720.0,1600.0,90.0,water drop notch,50.0,3.0,5.0,1.0,yes,1024.0,android,12,samsung,0,1,0,12,0,0,2.0
expensive,87.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,unknown,8.0,128.0,high-end,4500.0,45,6.6,1080.0,2340.0,120.0,punch hole,50.0,3.0,10.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,3.0
non-expensive,82.0,yes,yes,yes,no,yes,no,snapdragon,870.0,8.0,3.2,unknown,6.0,128.0,mid-range,4500.0,67,6.67,1080.0,2400.0,120.0,punch hole,64.0,3.0,20.0,1.0,yes,1024.0,android,12,poco,1,1,1,12,0,0,2.0
expensive,79.0,yes,yes,yes,no,yes,no,bionic,15.0,6.0,3.22,unknown,4.0,128.0,mid-range,3750.0,0,6.1,1170.0,2532.0,60.0,small notch,12.0,2.0,12.0,1.0,no,1024.0,ios,15,apple,1,0,1,15,0,0,2.0
non-expensive,63.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,4.0,128.0,mid-range,5000.0,0,6.51,720.0,1600.0,60.0,water drop notch,13.0,2.0,8.0,1.0,yes,1024.0,android,12,vivo,0,1,0,12,0,0,2.0
non-expensive,85.0,yes,yes,yes,no,yes,no,exynos,1280.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,25,6.4,1080.0,2400.0,90.0,punch hole,48.0,1.0,13.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,3.0
expensive,88.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,unknown,8.0,256.0,high-end,4500.0,45,6.6,1080.0,2340.0,120.0,punch hole,50.0,3.0,10.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,3.0
non-expensive,78.0,yes,yes,yes,no,no,no,dimensity,810.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,18,6.6,1080.0,2408.0,90.0,punch hole,50.0,3.0,8.0,1.0,yes,1024.0,android,12,realme,0,1,1,12,0,0,2.0
expensive,85.0,yes,yes,yes,no,no,no,dimensity,900.0,8.0,2.4,unknown,12.0,256.0,flagship,4500.0,44,6.44,1080.0,2408.0,90.0,water drop notch,64.0,3.0,50.0,1.0,yes,1024.0,android,12,vivo,0,1,1,12,0,0,4.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,22.0,4.0,2.4,unknown,3.0,32.0,budget,4000.0,0,6.5,1600.0,720.0,60.0,water drop notch,8.0,1.0,5.0,1.0,yes,512.0,android,12,lava,0,1,0,12,0,0,1.0
non-expensive,77.0,yes,yes,no,no,no,no,snapdragon,680.0,8.0,2.4,unknown,4.0,128.0,mid-range,5000.0,44,6.44,1080.0,2400.0,120.0,water drop notch,50.0,3.0,16.0,1.0,yes,1024.0,android,12,iqoo,0,1,0,12,0,0,2.0
non-expensive,80.0,yes,yes,yes,no,no,yes,snapdragon,695.0,8.0,2.2,mid-range,6.0,64.0,mid-range,5000.0,67,6.67,1080.0,2400.0,120.0,punch hole,64.0,3.0,16.0,1.0,yes,1024.0,android,11,poco,0,1,1,11,0,0,2.0
non-expensive,77.0,yes,yes,no,no,no,no,snapdragon,680.0,8.0,2.4,mid-range,8.0,128.0,high-end,5000.0,18,6.55,1612.0,720.0,90.0,water drop notch,50.0,2.0,8.0,1.0,yes,1024.0,android,12,vivo,0,1,0,12,0,0,3.0
expensive,84.0,yes,yes,yes,no,yes,no,bionic,15.0,6.0,3.22,unknown,6.0,1024.0,mid-range,3750.0,0,6.1,1170.0,2532.0,120.0,large notch,12.0,3.0,12.0,1.0,no,1024.0,ios,15.0,apple,1,0,1,15,0,0,2.0
non-expensive,83.0,yes,yes,no,no,no,no,helio,95.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,30,6.4,1080.0,2400.0,60.0,punch hole,64.0,1.0,16.0,1.0,yes,256.0,android,11,realme,0,1,0,11,0,0,3.0
non-expensive,80.0,yes,yes,no,no,no,yes,helio,96.0,8.0,2.05,unknown,6.0,64.0,mid-range,5000.0,33,6.43,1080.0,2400.0,90.0,punch hole,108.0,1.0,16.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
expensive,62.25,no,yes,no,no,yes,no,snapdragon,801.0,8.0,1.5,flagship,2.0,64.0,budget,3750.0,0,4.7,1080.0,1920.0,60.0,no notch,13.0,1.0,1.0,1.0,no,1024.0,android,4.4.2,vertu,1,0,0,4,4,2,1.0
non-expensive,69.0,yes,yes,no,no,no,no,unisoc,606.0,8.0,1.6,unknown,4.0,64.0,mid-range,5000.0,15,6.5,720.0,1560.0,60.0,water drop notch,48.0,2.0,5.0,1.0,yes,1024.0,android,11,samsung,0,1,0,11,0,0,2.0
non-expensive,83.0,yes,yes,no,no,yes,no,exynos,2122.5,8.0,2.73,unknown,6.0,128.0,mid-range,5750.0,0,6.71,1080.0,2400.0,60.0,punch hole,64.0,1.0,32.0,1.0,yes,1024.0,android,11,samsung,1,1,0,11,0,0,2.0
expensive,80.0,yes,yes,yes,no,yes,yes,snapdragon,1215.9783989834816,8.0,3.2,flagship,12.0,256.0,flagship,5000.0,120,6.6,1440.0,3200.0,120.0,punch hole,108.0,1.0,32.0,1.0,yes,1024.0,android,12,xiaomi,1,1,1,12,0,0,4.0
non-expensive,80.0,yes,no,no,no,no,no,other,1215.9783989834816,8.0,2.4,unknown,6.0,4.0,unknown,3750.0,0,2.4,240.0,320.0,60.0,no notch,3.0,1.0,16.0,0.0,yes,32.0,android,12,nokia,0,1,0,12,0,0,0.0
expensive,80.0,yes,yes,yes,no,yes,yes,snapdragon,1215.9783989834816,8.0,3.2,flagship,12.0,256.0,flagship,4700.0,80,6.78,1440.0,3200.0,120.0,punch hole,3.0,1.0,32.0,1.0,yes,1024.0,android,12,vivo,1,1,1,12,0,0,4.0
expensive,89.0,yes,yes,yes,no,yes,no,snapdragon,765.0,8.0,2.4,unknown,8.0,128.0,high-end,4000.0,0,6.8,1080.0,2460.0,60.0,no notch,50.0,0.0,16.0,0.0,yes,1024.0,android,12,lg,1,1,1,12,0,0,3.0
non-expensive,78.0,yes,yes,yes,no,yes,no,snapdragon,750.0,8.0,2.2,unknown,4.0,128.0,mid-range,5000.0,25,6.6,1080.0,2408.0,120.0,water drop notch,50.0,3.0,8.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,2.0
non-expensive,80.0,no,no,no,no,no,no,other,32.0,8.0,2.4,unknown,6.0,128.0,unknown,5000.0,0,6.58,1080.0,2400.0,90.0,unknown,50.0,0.0,16.0,0.0,yes,1024.0,android,12,apple,0,1,0,12,0,0,0.0
non-expensive,83.0,yes,yes,yes,no,yes,no,dimensity,2122.5,8.0,3.1,unknown,8.0,128.0,high-end,5000.0,120,6.78,1080.0,2400.0,120.0,punch hole,64.0,3.0,16.0,1.0,no,1024.0,android,13,iqoo,1,0,1,13,0,0,3.0
non-expensive,80.0,no,no,no,no,no,no,other,1215.9783989834816,8.0,2.4,unknown,6.0,128.0,unknown,5000.0,0,6.58,1080.0,2400.0,90.0,unknown,50.0,0.0,16.0,0.0,yes,1024.0,android,12,samsung,0,1,0,12,0,0,0.0
expensive,85.0,yes,yes,yes,no,yes,no,snapdragon,8.0,8.0,3.2,flagship,8.0,128.0,high-end,4700.0,67,6.7,1080.0,2400.0,120.0,punch hole,64.0,3.0,32.0,1.0,yes,1024.0,android,12,poco,1,1,1,12,0,0,3.0
non-expensive,87.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,flagship,8.0,128.0,high-end,5000.0,67,6.7,1080.0,2412.0,120.0,water drop notch,108.0,2.0,16.0,1.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,3.0
non-expensive,80.0,yes,yes,no,no,no,no,other,310.0,4.0,2.4,unknown,4.0,32.0,mid-range,3750.0,0,6.26,720.0,1600.0,60.0,large notch,13.0,1.0,5.0,1.0,yes,1024.0,harmonyos,2,gionee,0,1,0,2,0,0,2.0
non-expensive,86.0,yes,yes,yes,no,yes,yes,snapdragon,865.0,8.0,2.84,flagship,8.0,128.0,high-end,5000.0,33,6.67,1080.0,2400.0,144.0,punch hole,108.0,3.0,20.0,1.0,yes,1024.0,android,12,xiaomi,1,1,1,12,0,0,3.0
